,exchange,cal_date,is_open
1354,SSE,20030916,1
1355,SSE,20030917,1
1356,SSE,20030918,1
1357,SSE,20030919,1
1358,SSE,20030920,0
1359,SSE,20030921,0
1360,SSE,20030922,1
1361,SSE,20030923,1
1362,SSE,20030924,1
1363,SSE,20030925,1
1364,SSE,20030926,1
1365,SSE,20030927,0
1366,SSE,20030928,0
1367,SSE,20030929,1
1368,SSE,20030930,1
1369,SSE,20031001,0
1370,SSE,20031002,0
1371,SSE,20031003,0
1372,SSE,20031004,0
1373,SSE,20031005,0
1374,SSE,20031006,0
1375,SSE,20031007,0
1376,SSE,20031008,1
1377,SSE,20031009,1
1378,SSE,20031010,1
1379,SSE,20031011,0
1380,SSE,20031012,0
1381,SSE,20031013,1
1382,SSE,20031014,1
1383,SSE,20031015,1
1384,SSE,20031016,1
1385,SSE,20031017,1
1386,SSE,20031018,0
1387,SSE,20031019,0
1388,SSE,20031020,1
1389,SSE,20031021,1
1390,SSE,20031022,1
1391,SSE,20031023,1
1392,SSE,20031024,1
1393,SSE,20031025,0
1394,SSE,20031026,0
1395,SSE,20031027,1
1396,SSE,20031028,1
1397,SSE,20031029,1
1398,SSE,20031030,1
1399,SSE,20031031,1
1400,SSE,20031101,0
1401,SSE,20031102,0
1402,SSE,20031103,1
1403,SSE,20031104,1
1404,SSE,20031105,1
1405,SSE,20031106,1
1406,SSE,20031107,1
1407,SSE,20031108,0
1408,SSE,20031109,0
1409,SSE,20031110,1
1410,SSE,20031111,1
1411,SSE,20031112,1
1412,SSE,20031113,1
1413,SSE,20031114,1
1414,SSE,20031115,0
1415,SSE,20031116,0
1416,SSE,20031117,1
1417,SSE,20031118,1
1418,SSE,20031119,1
1419,SSE,20031120,1
1420,SSE,20031121,1
1421,SSE,20031122,0
1422,SSE,20031123,0
1423,SSE,20031124,1
1424,SSE,20031125,1
1425,SSE,20031126,1
1426,SSE,20031127,1
1427,SSE,20031128,1
1428,SSE,20031129,0
1429,SSE,20031130,0
1430,SSE,20031201,1
1431,SSE,20031202,1
1432,SSE,20031203,1
1433,SSE,20031204,1
1434,SSE,20031205,1
1435,SSE,20031206,0
1436,SSE,20031207,0
1437,SSE,20031208,1
1438,SSE,20031209,1
1439,SSE,20031210,1
1440,SSE,20031211,1
1441,SSE,20031212,1
1442,SSE,20031213,0
1443,SSE,20031214,0
1444,SSE,20031215,1
1445,SSE,20031216,1
1446,SSE,20031217,1
1447,SSE,20031218,1
1448,SSE,20031219,1
1449,SSE,20031220,0
1450,SSE,20031221,0
1451,SSE,20031222,1
1452,SSE,20031223,1
1453,SSE,20031224,1
1454,SSE,20031225,1
1455,SSE,20031226,1
1456,SSE,20031227,0
1457,SSE,20031228,0
1458,SSE,20031229,1
1459,SSE,20031230,1
1460,SSE,20031231,1
1461,SSE,20040101,0
1462,SSE,20040102,1
1463,SSE,20040103,0
1464,SSE,20040104,0
1465,SSE,20040105,1
1466,SSE,20040106,1
1467,SSE,20040107,1
1468,SSE,20040108,1
1469,SSE,20040109,1
1470,SSE,20040110,0
1471,SSE,20040111,0
1472,SSE,20040112,1
1473,SSE,20040113,1
1474,SSE,20040114,1
1475,SSE,20040115,1
1476,SSE,20040116,1
1477,SSE,20040117,0
1478,SSE,20040118,0
1479,SSE,20040119,0
1480,SSE,20040120,0
1481,SSE,20040121,0
1482,SSE,20040122,0
1483,SSE,20040123,0
1484,SSE,20040124,0
1485,SSE,20040125,0
1486,SSE,20040126,0
1487,SSE,20040127,0
1488,SSE,20040128,0
1489,SSE,20040129,1
1490,SSE,20040130,1
1491,SSE,20040131,0
1492,SSE,20040201,0
1493,SSE,20040202,1
1494,SSE,20040203,1
1495,SSE,20040204,1
1496,SSE,20040205,1
1497,SSE,20040206,1
1498,SSE,20040207,0
1499,SSE,20040208,0
1500,SSE,20040209,1
1501,SSE,20040210,1
1502,SSE,20040211,1
1503,SSE,20040212,1
1504,SSE,20040213,1
1505,SSE,20040214,0
1506,SSE,20040215,0
1507,SSE,20040216,1
1508,SSE,20040217,1
1509,SSE,20040218,1
1510,SSE,20040219,1
1511,SSE,20040220,1
1512,SSE,20040221,0
1513,SSE,20040222,0
1514,SSE,20040223,1
1515,SSE,20040224,1
1516,SSE,20040225,1
1517,SSE,20040226,1
1518,SSE,20040227,1
1519,SSE,20040228,0
1520,SSE,20040229,0
1521,SSE,20040301,1
1522,SSE,20040302,1
1523,SSE,20040303,1
1524,SSE,20040304,1
1525,SSE,20040305,1
1526,SSE,20040306,0
1527,SSE,20040307,0
1528,SSE,20040308,1
1529,SSE,20040309,1
1530,SSE,20040310,1
1531,SSE,20040311,1
1532,SSE,20040312,1
1533,SSE,20040313,0
1534,SSE,20040314,0
1535,SSE,20040315,1
1536,SSE,20040316,1
1537,SSE,20040317,1
1538,SSE,20040318,1
1539,SSE,20040319,1
1540,SSE,20040320,0
1541,SSE,20040321,0
1542,SSE,20040322,1
1543,SSE,20040323,1
1544,SSE,20040324,1
1545,SSE,20040325,1
1546,SSE,20040326,1
1547,SSE,20040327,0
1548,SSE,20040328,0
1549,SSE,20040329,1
1550,SSE,20040330,1
1551,SSE,20040331,1
1552,SSE,20040401,1
1553,SSE,20040402,1
1554,SSE,20040403,0
1555,SSE,20040404,0
1556,SSE,20040405,1
1557,SSE,20040406,1
1558,SSE,20040407,1
1559,SSE,20040408,1
1560,SSE,20040409,1
1561,SSE,20040410,0
1562,SSE,20040411,0
1563,SSE,20040412,1
1564,SSE,20040413,1
1565,SSE,20040414,1
1566,SSE,20040415,1
1567,SSE,20040416,1
1568,SSE,20040417,0
1569,SSE,20040418,0
1570,SSE,20040419,1
1571,SSE,20040420,1
1572,SSE,20040421,1
1573,SSE,20040422,1
1574,SSE,20040423,1
1575,SSE,20040424,0
1576,SSE,20040425,0
1577,SSE,20040426,1
1578,SSE,20040427,1
1579,SSE,20040428,1
1580,SSE,20040429,1
1581,SSE,20040430,1
1582,SSE,20040501,0
1583,SSE,20040502,0
1584,SSE,20040503,0
1585,SSE,20040504,0
1586,SSE,20040505,0
1587,SSE,20040506,0
1588,SSE,20040507,0
1589,SSE,20040508,0
1590,SSE,20040509,0
1591,SSE,20040510,1
1592,SSE,20040511,1
1593,SSE,20040512,1
1594,SSE,20040513,1
1595,SSE,20040514,1
1596,SSE,20040515,0
1597,SSE,20040516,0
1598,SSE,20040517,1
1599,SSE,20040518,1
1600,SSE,20040519,1
1601,SSE,20040520,1
1602,SSE,20040521,1
1603,SSE,20040522,0
1604,SSE,20040523,0
1605,SSE,20040524,1
1606,SSE,20040525,1
1607,SSE,20040526,1
1608,SSE,20040527,1
1609,SSE,20040528,1
1610,SSE,20040529,0
1611,SSE,20040530,0
1612,SSE,20040531,1
1613,SSE,20040601,1
1614,SSE,20040602,1
1615,SSE,20040603,1
1616,SSE,20040604,1
1617,SSE,20040605,0
1618,SSE,20040606,0
1619,SSE,20040607,1
1620,SSE,20040608,1
1621,SSE,20040609,1
1622,SSE,20040610,1
1623,SSE,20040611,1
1624,SSE,20040612,0
1625,SSE,20040613,0
1626,SSE,20040614,1
1627,SSE,20040615,1
1628,SSE,20040616,1
1629,SSE,20040617,1
1630,SSE,20040618,1
1631,SSE,20040619,0
1632,SSE,20040620,0
1633,SSE,20040621,1
1634,SSE,20040622,1
1635,SSE,20040623,1
1636,SSE,20040624,1
1637,SSE,20040625,1
1638,SSE,20040626,0
1639,SSE,20040627,0
1640,SSE,20040628,1
1641,SSE,20040629,1
1642,SSE,20040630,1
1643,SSE,20040701,1
1644,SSE,20040702,1
1645,SSE,20040703,0
1646,SSE,20040704,0
1647,SSE,20040705,1
1648,SSE,20040706,1
1649,SSE,20040707,1
1650,SSE,20040708,1
1651,SSE,20040709,1
1652,SSE,20040710,0
1653,SSE,20040711,0
1654,SSE,20040712,1
1655,SSE,20040713,1
1656,SSE,20040714,1
1657,SSE,20040715,1
1658,SSE,20040716,1
1659,SSE,20040717,0
1660,SSE,20040718,0
1661,SSE,20040719,1
1662,SSE,20040720,1
1663,SSE,20040721,1
1664,SSE,20040722,1
1665,SSE,20040723,1
1666,SSE,20040724,0
1667,SSE,20040725,0
1668,SSE,20040726,1
1669,SSE,20040727,1
1670,SSE,20040728,1
1671,SSE,20040729,1
1672,SSE,20040730,1
1673,SSE,20040731,0
1674,SSE,20040801,0
1675,SSE,20040802,1
1676,SSE,20040803,1
1677,SSE,20040804,1
1678,SSE,20040805,1
1679,SSE,20040806,1
1680,SSE,20040807,0
1681,SSE,20040808,0
1682,SSE,20040809,1
1683,SSE,20040810,1
1684,SSE,20040811,1
1685,SSE,20040812,1
1686,SSE,20040813,1
1687,SSE,20040814,0
1688,SSE,20040815,0
1689,SSE,20040816,1
1690,SSE,20040817,1
1691,SSE,20040818,1
1692,SSE,20040819,1
1693,SSE,20040820,1
1694,SSE,20040821,0
1695,SSE,20040822,0
1696,SSE,20040823,1
1697,SSE,20040824,1
1698,SSE,20040825,1
1699,SSE,20040826,1
1700,SSE,20040827,1
1701,SSE,20040828,0
1702,SSE,20040829,0
1703,SSE,20040830,1
1704,SSE,20040831,1
1705,SSE,20040901,1
1706,SSE,20040902,1
1707,SSE,20040903,1
1708,SSE,20040904,0
1709,SSE,20040905,0
1710,SSE,20040906,1
1711,SSE,20040907,1
1712,SSE,20040908,1
1713,SSE,20040909,1
1714,SSE,20040910,1
1715,SSE,20040911,0
1716,SSE,20040912,0
1717,SSE,20040913,1
1718,SSE,20040914,1
1719,SSE,20040915,1
1720,SSE,20040916,1
1721,SSE,20040917,1
1722,SSE,20040918,0
1723,SSE,20040919,0
1724,SSE,20040920,1
1725,SSE,20040921,1
1726,SSE,20040922,1
1727,SSE,20040923,1
1728,SSE,20040924,1
1729,SSE,20040925,0
1730,SSE,20040926,0
1731,SSE,20040927,1
1732,SSE,20040928,1
1733,SSE,20040929,1
1734,SSE,20040930,1
1735,SSE,20041001,0
1736,SSE,20041002,0
1737,SSE,20041003,0
1738,SSE,20041004,0
1739,SSE,20041005,0
1740,SSE,20041006,0
1741,SSE,20041007,0
1742,SSE,20041008,1
1743,SSE,20041009,0
1744,SSE,20041010,0
1745,SSE,20041011,1
1746,SSE,20041012,1
1747,SSE,20041013,1
1748,SSE,20041014,1
1749,SSE,20041015,1
1750,SSE,20041016,0
1751,SSE,20041017,0
1752,SSE,20041018,1
1753,SSE,20041019,1
1754,SSE,20041020,1
1755,SSE,20041021,1
1756,SSE,20041022,1
1757,SSE,20041023,0
1758,SSE,20041024,0
1759,SSE,20041025,1
1760,SSE,20041026,1
1761,SSE,20041027,1
1762,SSE,20041028,1
1763,SSE,20041029,1
1764,SSE,20041030,0
1765,SSE,20041031,0
1766,SSE,20041101,1
1767,SSE,20041102,1
1768,SSE,20041103,1
1769,SSE,20041104,1
1770,SSE,20041105,1
1771,SSE,20041106,0
1772,SSE,20041107,0
1773,SSE,20041108,1
1774,SSE,20041109,1
1775,SSE,20041110,1
1776,SSE,20041111,1
1777,SSE,20041112,1
1778,SSE,20041113,0
1779,SSE,20041114,0
1780,SSE,20041115,1
1781,SSE,20041116,1
1782,SSE,20041117,1
1783,SSE,20041118,1
1784,SSE,20041119,1
1785,SSE,20041120,0
1786,SSE,20041121,0
1787,SSE,20041122,1
1788,SSE,20041123,1
1789,SSE,20041124,1
1790,SSE,20041125,1
1791,SSE,20041126,1
1792,SSE,20041127,0
1793,SSE,20041128,0
1794,SSE,20041129,1
1795,SSE,20041130,1
1796,SSE,20041201,1
1797,SSE,20041202,1
1798,SSE,20041203,1
1799,SSE,20041204,0
1800,SSE,20041205,0
1801,SSE,20041206,1
1802,SSE,20041207,1
1803,SSE,20041208,1
1804,SSE,20041209,1
1805,SSE,20041210,1
1806,SSE,20041211,0
1807,SSE,20041212,0
1808,SSE,20041213,1
1809,SSE,20041214,1
1810,SSE,20041215,1
1811,SSE,20041216,1
1812,SSE,20041217,1
1813,SSE,20041218,0
1814,SSE,20041219,0
1815,SSE,20041220,1
1816,SSE,20041221,1
1817,SSE,20041222,1
1818,SSE,20041223,1
1819,SSE,20041224,1
1820,SSE,20041225,0
1821,SSE,20041226,0
1822,SSE,20041227,1
1823,SSE,20041228,1
1824,SSE,20041229,1
1825,SSE,20041230,1
1826,SSE,20041231,1
1827,SSE,20050101,0
1828,SSE,20050102,0
1829,SSE,20050103,0
1830,SSE,20050104,1
1831,SSE,20050105,1
1832,SSE,20050106,1
1833,SSE,20050107,1
1834,SSE,20050108,0
1835,SSE,20050109,0
1836,SSE,20050110,1
1837,SSE,20050111,1
1838,SSE,20050112,1
1839,SSE,20050113,1
1840,SSE,20050114,1
1841,SSE,20050115,0
1842,SSE,20050116,0
1843,SSE,20050117,1
1844,SSE,20050118,1
1845,SSE,20050119,1
1846,SSE,20050120,1
1847,SSE,20050121,1
1848,SSE,20050122,0
1849,SSE,20050123,0
1850,SSE,20050124,1
1851,SSE,20050125,1
1852,SSE,20050126,1
1853,SSE,20050127,1
1854,SSE,20050128,1
1855,SSE,20050129,0
1856,SSE,20050130,0
1857,SSE,20050131,1
1858,SSE,20050201,1
1859,SSE,20050202,1
1860,SSE,20050203,1
1861,SSE,20050204,1
1862,SSE,20050205,0
1863,SSE,20050206,0
1864,SSE,20050207,0
1865,SSE,20050208,0
1866,SSE,20050209,0
1867,SSE,20050210,0
1868,SSE,20050211,0
1869,SSE,20050212,0
1870,SSE,20050213,0
1871,SSE,20050214,0
1872,SSE,20050215,0
1873,SSE,20050216,1
1874,SSE,20050217,1
1875,SSE,20050218,1
1876,SSE,20050219,0
1877,SSE,20050220,0
1878,SSE,20050221,1
1879,SSE,20050222,1
1880,SSE,20050223,1
1881,SSE,20050224,1
1882,SSE,20050225,1
1883,SSE,20050226,0
1884,SSE,20050227,0
1885,SSE,20050228,1
1886,SSE,20050301,1
1887,SSE,20050302,1
1888,SSE,20050303,1
1889,SSE,20050304,1
1890,SSE,20050305,0
1891,SSE,20050306,0
1892,SSE,20050307,1
1893,SSE,20050308,1
1894,SSE,20050309,1
1895,SSE,20050310,1
1896,SSE,20050311,1
1897,SSE,20050312,0
1898,SSE,20050313,0
1899,SSE,20050314,1
1900,SSE,20050315,1
1901,SSE,20050316,1
1902,SSE,20050317,1
1903,SSE,20050318,1
1904,SSE,20050319,0
1905,SSE,20050320,0
1906,SSE,20050321,1
1907,SSE,20050322,1
1908,SSE,20050323,1
1909,SSE,20050324,1
1910,SSE,20050325,1
1911,SSE,20050326,0
1912,SSE,20050327,0
1913,SSE,20050328,1
1914,SSE,20050329,1
1915,SSE,20050330,1
1916,SSE,20050331,1
1917,SSE,20050401,1
1918,SSE,20050402,0
1919,SSE,20050403,0
1920,SSE,20050404,1
1921,SSE,20050405,1
1922,SSE,20050406,1
1923,SSE,20050407,1
1924,SSE,20050408,1
1925,SSE,20050409,0
1926,SSE,20050410,0
1927,SSE,20050411,1
1928,SSE,20050412,1
1929,SSE,20050413,1
1930,SSE,20050414,1
1931,SSE,20050415,1
1932,SSE,20050416,0
1933,SSE,20050417,0
1934,SSE,20050418,1
1935,SSE,20050419,1
1936,SSE,20050420,1
1937,SSE,20050421,1
1938,SSE,20050422,1
1939,SSE,20050423,0
1940,SSE,20050424,0
1941,SSE,20050425,1
1942,SSE,20050426,1
1943,SSE,20050427,1
1944,SSE,20050428,1
1945,SSE,20050429,1
1946,SSE,20050430,0
1947,SSE,20050501,0
1948,SSE,20050502,0
1949,SSE,20050503,0
1950,SSE,20050504,0
1951,SSE,20050505,0
1952,SSE,20050506,0
1953,SSE,20050507,0
1954,SSE,20050508,0
1955,SSE,20050509,1
1956,SSE,20050510,1
1957,SSE,20050511,1
1958,SSE,20050512,1
1959,SSE,20050513,1
1960,SSE,20050514,0
1961,SSE,20050515,0
1962,SSE,20050516,1
1963,SSE,20050517,1
1964,SSE,20050518,1
1965,SSE,20050519,1
1966,SSE,20050520,1
1967,SSE,20050521,0
1968,SSE,20050522,0
1969,SSE,20050523,1
1970,SSE,20050524,1
1971,SSE,20050525,1
1972,SSE,20050526,1
1973,SSE,20050527,1
1974,SSE,20050528,0
1975,SSE,20050529,0
1976,SSE,20050530,1
1977,SSE,20050531,1
1978,SSE,20050601,1
1979,SSE,20050602,1
1980,SSE,20050603,1
1981,SSE,20050604,0
1982,SSE,20050605,0
1983,SSE,20050606,1
1984,SSE,20050607,1
1985,SSE,20050608,1
1986,SSE,20050609,1
1987,SSE,20050610,1
1988,SSE,20050611,0
1989,SSE,20050612,0
1990,SSE,20050613,1
1991,SSE,20050614,1
1992,SSE,20050615,1
1993,SSE,20050616,1
1994,SSE,20050617,1
1995,SSE,20050618,0
1996,SSE,20050619,0
1997,SSE,20050620,1
1998,SSE,20050621,1
1999,SSE,20050622,1
2000,SSE,20050623,1
2001,SSE,20050624,1
2002,SSE,20050625,0
2003,SSE,20050626,0
2004,SSE,20050627,1
2005,SSE,20050628,1
2006,SSE,20050629,1
2007,SSE,20050630,1
2008,SSE,20050701,1
2009,SSE,20050702,0
2010,SSE,20050703,0
2011,SSE,20050704,1
2012,SSE,20050705,1
2013,SSE,20050706,1
2014,SSE,20050707,1
2015,SSE,20050708,1
2016,SSE,20050709,0
2017,SSE,20050710,0
2018,SSE,20050711,1
2019,SSE,20050712,1
2020,SSE,20050713,1
2021,SSE,20050714,1
2022,SSE,20050715,1
2023,SSE,20050716,0
2024,SSE,20050717,0
2025,SSE,20050718,1
2026,SSE,20050719,1
2027,SSE,20050720,1
2028,SSE,20050721,1
2029,SSE,20050722,1
2030,SSE,20050723,0
2031,SSE,20050724,0
2032,SSE,20050725,1
2033,SSE,20050726,1
2034,SSE,20050727,1
2035,SSE,20050728,1
2036,SSE,20050729,1
2037,SSE,20050730,0
2038,SSE,20050731,0
2039,SSE,20050801,1
2040,SSE,20050802,1
2041,SSE,20050803,1
2042,SSE,20050804,1
2043,SSE,20050805,1
2044,SSE,20050806,0
2045,SSE,20050807,0
2046,SSE,20050808,1
2047,SSE,20050809,1
2048,SSE,20050810,1
2049,SSE,20050811,1
2050,SSE,20050812,1
2051,SSE,20050813,0
2052,SSE,20050814,0
2053,SSE,20050815,1
2054,SSE,20050816,1
2055,SSE,20050817,1
2056,SSE,20050818,1
2057,SSE,20050819,1
2058,SSE,20050820,0
2059,SSE,20050821,0
2060,SSE,20050822,1
2061,SSE,20050823,1
2062,SSE,20050824,1
2063,SSE,20050825,1
2064,SSE,20050826,1
2065,SSE,20050827,0
2066,SSE,20050828,0
2067,SSE,20050829,1
2068,SSE,20050830,1
2069,SSE,20050831,1
2070,SSE,20050901,1
2071,SSE,20050902,1
2072,SSE,20050903,0
2073,SSE,20050904,0
2074,SSE,20050905,1
2075,SSE,20050906,1
2076,SSE,20050907,1
2077,SSE,20050908,1
2078,SSE,20050909,1
2079,SSE,20050910,0
2080,SSE,20050911,0
2081,SSE,20050912,1
2082,SSE,20050913,1
2083,SSE,20050914,1
2084,SSE,20050915,1
2085,SSE,20050916,1
2086,SSE,20050917,0
2087,SSE,20050918,0
2088,SSE,20050919,1
2089,SSE,20050920,1
2090,SSE,20050921,1
2091,SSE,20050922,1
2092,SSE,20050923,1
2093,SSE,20050924,0
2094,SSE,20050925,0
2095,SSE,20050926,1
2096,SSE,20050927,1
2097,SSE,20050928,1
2098,SSE,20050929,1
2099,SSE,20050930,1
2100,SSE,20051001,0
2101,SSE,20051002,0
2102,SSE,20051003,0
2103,SSE,20051004,0
2104,SSE,20051005,0
2105,SSE,20051006,0
2106,SSE,20051007,0
2107,SSE,20051008,0
2108,SSE,20051009,0
2109,SSE,20051010,1
2110,SSE,20051011,1
2111,SSE,20051012,1
2112,SSE,20051013,1
2113,SSE,20051014,1
2114,SSE,20051015,0
2115,SSE,20051016,0
2116,SSE,20051017,1
2117,SSE,20051018,1
2118,SSE,20051019,1
2119,SSE,20051020,1
2120,SSE,20051021,1
2121,SSE,20051022,0
2122,SSE,20051023,0
2123,SSE,20051024,1
2124,SSE,20051025,1
2125,SSE,20051026,1
2126,SSE,20051027,1
2127,SSE,20051028,1
2128,SSE,20051029,0
2129,SSE,20051030,0
2130,SSE,20051031,1
2131,SSE,20051101,1
2132,SSE,20051102,1
2133,SSE,20051103,1
2134,SSE,20051104,1
2135,SSE,20051105,0
2136,SSE,20051106,0
2137,SSE,20051107,1
2138,SSE,20051108,1
2139,SSE,20051109,1
2140,SSE,20051110,1
2141,SSE,20051111,1
2142,SSE,20051112,0
2143,SSE,20051113,0
2144,SSE,20051114,1
2145,SSE,20051115,1
2146,SSE,20051116,1
2147,SSE,20051117,1
2148,SSE,20051118,1
2149,SSE,20051119,0
2150,SSE,20051120,0
2151,SSE,20051121,1
2152,SSE,20051122,1
2153,SSE,20051123,1
2154,SSE,20051124,1
2155,SSE,20051125,1
2156,SSE,20051126,0
2157,SSE,20051127,0
2158,SSE,20051128,1
2159,SSE,20051129,1
2160,SSE,20051130,1
2161,SSE,20051201,1
2162,SSE,20051202,1
2163,SSE,20051203,0
2164,SSE,20051204,0
2165,SSE,20051205,1
2166,SSE,20051206,1
2167,SSE,20051207,1
2168,SSE,20051208,1
2169,SSE,20051209,1
2170,SSE,20051210,0
2171,SSE,20051211,0
2172,SSE,20051212,1
2173,SSE,20051213,1
2174,SSE,20051214,1
2175,SSE,20051215,1
2176,SSE,20051216,1
2177,SSE,20051217,0
2178,SSE,20051218,0
2179,SSE,20051219,1
2180,SSE,20051220,1
2181,SSE,20051221,1
2182,SSE,20051222,1
2183,SSE,20051223,1
2184,SSE,20051224,0
2185,SSE,20051225,0
2186,SSE,20051226,1
2187,SSE,20051227,1
2188,SSE,20051228,1
2189,SSE,20051229,1
2190,SSE,20051230,1
2191,SSE,20051231,0
2192,SSE,20060101,0
2193,SSE,20060102,0
2194,SSE,20060103,0
2195,SSE,20060104,1
2196,SSE,20060105,1
2197,SSE,20060106,1
2198,SSE,20060107,0
2199,SSE,20060108,0
2200,SSE,20060109,1
2201,SSE,20060110,1
2202,SSE,20060111,1
2203,SSE,20060112,1
2204,SSE,20060113,1
2205,SSE,20060114,0
2206,SSE,20060115,0
2207,SSE,20060116,1
2208,SSE,20060117,1
2209,SSE,20060118,1
2210,SSE,20060119,1
2211,SSE,20060120,1
2212,SSE,20060121,0
2213,SSE,20060122,0
2214,SSE,20060123,1
2215,SSE,20060124,1
2216,SSE,20060125,1
2217,SSE,20060126,0
2218,SSE,20060127,0
2219,SSE,20060128,0
2220,SSE,20060129,0
2221,SSE,20060130,0
2222,SSE,20060131,0
2223,SSE,20060201,0
2224,SSE,20060202,0
2225,SSE,20060203,0
2226,SSE,20060204,0
2227,SSE,20060205,0
2228,SSE,20060206,1
2229,SSE,20060207,1
2230,SSE,20060208,1
2231,SSE,20060209,1
2232,SSE,20060210,1
2233,SSE,20060211,0
2234,SSE,20060212,0
2235,SSE,20060213,1
2236,SSE,20060214,1
2237,SSE,20060215,1
2238,SSE,20060216,1
2239,SSE,20060217,1
2240,SSE,20060218,0
2241,SSE,20060219,0
2242,SSE,20060220,1
2243,SSE,20060221,1
2244,SSE,20060222,1
2245,SSE,20060223,1
2246,SSE,20060224,1
2247,SSE,20060225,0
2248,SSE,20060226,0
2249,SSE,20060227,1
2250,SSE,20060228,1
2251,SSE,20060301,1
2252,SSE,20060302,1
2253,SSE,20060303,1
2254,SSE,20060304,0
2255,SSE,20060305,0
2256,SSE,20060306,1
2257,SSE,20060307,1
2258,SSE,20060308,1
2259,SSE,20060309,1
2260,SSE,20060310,1
2261,SSE,20060311,0
2262,SSE,20060312,0
2263,SSE,20060313,1
2264,SSE,20060314,1
2265,SSE,20060315,1
2266,SSE,20060316,1
2267,SSE,20060317,1
2268,SSE,20060318,0
2269,SSE,20060319,0
2270,SSE,20060320,1
2271,SSE,20060321,1
2272,SSE,20060322,1
2273,SSE,20060323,1
2274,SSE,20060324,1
2275,SSE,20060325,0
2276,SSE,20060326,0
2277,SSE,20060327,1
2278,SSE,20060328,1
2279,SSE,20060329,1
2280,SSE,20060330,1
2281,SSE,20060331,1
2282,SSE,20060401,0
2283,SSE,20060402,0
2284,SSE,20060403,1
2285,SSE,20060404,1
2286,SSE,20060405,1
2287,SSE,20060406,1
2288,SSE,20060407,1
2289,SSE,20060408,0
2290,SSE,20060409,0
2291,SSE,20060410,1
2292,SSE,20060411,1
2293,SSE,20060412,1
2294,SSE,20060413,1
2295,SSE,20060414,1
2296,SSE,20060415,0
2297,SSE,20060416,0
2298,SSE,20060417,1
2299,SSE,20060418,1
2300,SSE,20060419,1
2301,SSE,20060420,1
2302,SSE,20060421,1
2303,SSE,20060422,0
2304,SSE,20060423,0
2305,SSE,20060424,1
2306,SSE,20060425,1
2307,SSE,20060426,1
2308,SSE,20060427,1
2309,SSE,20060428,1
2310,SSE,20060429,0
2311,SSE,20060430,0
2312,SSE,20060501,0
2313,SSE,20060502,0
2314,SSE,20060503,0
2315,SSE,20060504,0
2316,SSE,20060505,0
2317,SSE,20060506,0
2318,SSE,20060507,0
2319,SSE,20060508,1
2320,SSE,20060509,1
2321,SSE,20060510,1
2322,SSE,20060511,1
2323,SSE,20060512,1
2324,SSE,20060513,0
2325,SSE,20060514,0
2326,SSE,20060515,1
2327,SSE,20060516,1
2328,SSE,20060517,1
2329,SSE,20060518,1
2330,SSE,20060519,1
2331,SSE,20060520,0
2332,SSE,20060521,0
2333,SSE,20060522,1
2334,SSE,20060523,1
2335,SSE,20060524,1
2336,SSE,20060525,1
2337,SSE,20060526,1
2338,SSE,20060527,0
2339,SSE,20060528,0
2340,SSE,20060529,1
2341,SSE,20060530,1
2342,SSE,20060531,1
2343,SSE,20060601,1
2344,SSE,20060602,1
2345,SSE,20060603,0
2346,SSE,20060604,0
2347,SSE,20060605,1
2348,SSE,20060606,1
2349,SSE,20060607,1
2350,SSE,20060608,1
2351,SSE,20060609,1
2352,SSE,20060610,0
2353,SSE,20060611,0
2354,SSE,20060612,1
2355,SSE,20060613,1
2356,SSE,20060614,1
2357,SSE,20060615,1
2358,SSE,20060616,1
2359,SSE,20060617,0
2360,SSE,20060618,0
2361,SSE,20060619,1
2362,SSE,20060620,1
2363,SSE,20060621,1
2364,SSE,20060622,1
2365,SSE,20060623,1
2366,SSE,20060624,0
2367,SSE,20060625,0
2368,SSE,20060626,1
2369,SSE,20060627,1
2370,SSE,20060628,1
2371,SSE,20060629,1
2372,SSE,20060630,1
2373,SSE,20060701,0
2374,SSE,20060702,0
2375,SSE,20060703,1
2376,SSE,20060704,1
2377,SSE,20060705,1
2378,SSE,20060706,1
2379,SSE,20060707,1
2380,SSE,20060708,0
2381,SSE,20060709,0
2382,SSE,20060710,1
2383,SSE,20060711,1
2384,SSE,20060712,1
2385,SSE,20060713,1
2386,SSE,20060714,1
2387,SSE,20060715,0
2388,SSE,20060716,0
2389,SSE,20060717,1
2390,SSE,20060718,1
2391,SSE,20060719,1
2392,SSE,20060720,1
2393,SSE,20060721,1
2394,SSE,20060722,0
2395,SSE,20060723,0
2396,SSE,20060724,1
2397,SSE,20060725,1
2398,SSE,20060726,1
2399,SSE,20060727,1
2400,SSE,20060728,1
2401,SSE,20060729,0
2402,SSE,20060730,0
2403,SSE,20060731,1
2404,SSE,20060801,1
2405,SSE,20060802,1
2406,SSE,20060803,1
2407,SSE,20060804,1
2408,SSE,20060805,0
2409,SSE,20060806,0
2410,SSE,20060807,1
2411,SSE,20060808,1
2412,SSE,20060809,1
2413,SSE,20060810,1
2414,SSE,20060811,1
2415,SSE,20060812,0
2416,SSE,20060813,0
2417,SSE,20060814,1
2418,SSE,20060815,1
2419,SSE,20060816,1
2420,SSE,20060817,1
2421,SSE,20060818,1
2422,SSE,20060819,0
2423,SSE,20060820,0
2424,SSE,20060821,1
2425,SSE,20060822,1
2426,SSE,20060823,1
2427,SSE,20060824,1
2428,SSE,20060825,1
