Unnamed: 0,open,high,low,adjclose,amount,volume,str07,pct_index,pct_vol
2007-12-26,5231.97,5273.14,5194.75,5265.03,83694911488.0,41468115,0,0.9243196512811247,6.400238314525142
2007-12-27,5286.98,5367.53,5260.1,5367.53,109216833536.0,52345018,0,1.9468075205649304,26.229557335798837
2007-12-28,5379.52,5391.67,5323.82,5338.27,95056658432.0,45361415,0,-0.5451296965270691,-13.341485525900476
2008-01-02,5349.76,5404.93,5283.45,5385.1,98886434816.0,45668710,0,0.8772504950105509,0.6774369803058455
2008-01-03,5381.15,5422.67,5315.95,5422.03,135983357952.0,64645878,0,0.6857811368405242,41.553983022511474
2008-01-04,5430.63,5499.08,5422.46,5483.65,118866231296.0,51746420,0,1.1364747151896948,-19.954030170338164
2008-01-07,5480.44,5569.15,5455.5,5556.59,123189551104.0,53485409,0,1.3301359495956344,3.3605976993191122
2008-01-08,5575.95,5630.62,5485.23,5528.05,147975749632.0,64899501,0,-0.5136243631435833,21.340571594021096
2008-01-09,5507.12,5614.68,5490.31,5613.76,108368101376.0,46796872,0,1.5504563091867762,-27.893325404766976
2008-01-10,5631.65,5707.67,5602.59,5672.15,144316448768.0,64229893,0,1.0401228410191976,37.25253474206567
2008-01-11,5688.56,5702.57,5629.64,5699.15,122241531904.0,56167079,0,0.4760099785795502,-12.553055319584605
2008-01-14,5717.52,5756.92,5679.29,5731.76,109356400640.0,49846010,0,0.5721905898248059,-11.254046164658128
2008-01-15,5743.43,5754.11,5652.04,5696.45,119673143296.0,50886608,0,-0.6160411461750059,2.0876254689191853
2008-01-16,5642.57,5642.57,5498.39,5505.72,126634975232.0,55774469,0,-3.34822564930789,9.605397553713946
2008-01-17,5445.8,5533.65,5226.64,5365.62,136052424704.0,61936933,0,-2.544626315904197,11.04889765960837
2008-01-18,5358.18,5419.57,5307.5,5414.47,95080873984.0,43913005,0,0.9104260085507354,-29.100452875185145
2008-01-21,5424.64,5434.35,5122.46,5145.73,101540052992.0,47833617,0,-4.963366682242231,8.928134159800717
2008-01-22,5015.43,5032.25,4708.39,4753.87,126029340672.0,60772692,0,-7.615246038948797,27.050170594458713
2008-01-23,4787.17,4976.27,4751.5,4975.11,111006130176.0,55776385,0,4.653892512836899,-8.221302752229576
2008-01-24,5034.53,5079.8,4926.37,5027.21,114169077760.0,56605987,0,1.0472130264456592,1.4873714027899165
2008-01-25,5022.9,5121.41,4966.52,5077.43,100680073216.0,47142108,0,0.9989636398718194,-16.71886579771147
2008-01-28,5038.51,5038.51,4711.28,4731.88,81460740096.0,41425283,0,-6.805608349105752,-12.126791190584862
2008-01-29,4742.9,4845.66,4688.73,4762.08,58040614912.0,29062256,0,0.6382241307894443,-29.844158216130957
2008-01-30,4817.16,4858.1,4606.14,4710.65,72219230208.0,34098976,0,-1.0799902563585762,17.33079496650225
2008-01-31,4693.61,4733.7,4614.28,4620.4,64311668736.0,30852580,0,-1.9158714827040901,-9.52050876835715
2008-02-01,4623.62,4660.99,4414.12,4571.94,67941470208.0,35125528,0,-1.0488269413903573,13.849564606914555
2008-02-04,4695.55,4951.25,4695.55,4950.12,85660385280.0,40953145,0,8.271762096615443,16.590831033201823
2008-02-05,4942.88,4995.57,4878.12,4921.83,70626099200.0,32796356,0,-0.5715012969382594,-19.917368983505423
2008-02-13,4858.81,4883.24,4785.8,4816.08,43271700480.0,21475659,0,-2.148591072832662,-34.518155004781626
2008-02-14,4858.85,4913.32,4842.85,4880.25,40152821760.0,19837789,0,1.3324114217371896,-7.626634414338573
2008-02-15,4846.02,4846.02,4742.1,4813.31,47298764800.0,24262601,0,-1.3716510424670814,22.304965538246215
2008-02-18,4875.21,4944.88,4845.31,4910.99,61844631552.0,30590078,0,2.029372718565803,26.079137187311453
2008-02-19,4926.84,5020.75,4885.69,5020.75,74207772672.0,36176965,0,2.234987242898079,18.263722635816748
2008-02-20,5032.78,5062.26,4901.66,4908.72,84980858880.0,39557722,0,-2.231339939252097,9.34505423547829
2008-02-21,4878.57,4924.45,4796.1,4876.03,67932114944.0,33403616,0,-0.6659577242132508,-15.55728107902674
2008-02-22,4850.88,4850.88,4649.81,4702.24,77110345728.0,37918627,0,-3.564170031767644,13.51653365911043
2008-02-25,4704.32,4722.64,4510.69,4519.78,65323659264.0,33652001,0,-3.8802783354316195,-11.252058256223252
2008-02-26,4637.6,4668.83,4394.59,4515.53,67625963520.0,33276390,0,-0.09403112540875558,-1.1161624534600456
2008-02-27,4543.1,4660.41,4500.89,4639.77,60311457792.0,29592393,0,2.751393524126744,-11.070903424319766
2008-02-28,4651.16,4670.17,4582.82,4622.06,50332557312.0,25398171,0,-0.3816999549546618,-14.173311364173891
2008-02-29,4616.24,4683.16,4597.63,4674.55,47275048960.0,23350858,0,1.1356408181633304,-8.060867847531227
2008-03-03,4648.73,4803.9,4611.7,4790.74,79684960256.0,39258411,0,2.4855868479318755,68.12406207943194
2008-03-04,4813.4,4836.66,4657.38,4671.15,88557682688.0,45129777,0,-2.496274062044701,14.955689368069436
2008-03-05,4650.52,4689.97,4519.74,4628.72,73479593984.0,39417993,0,-0.9083416289350499,-12.656353254304797
2008-03-06,4645.07,4746.58,4592.62,4685.03,85710626816.0,44402268,0,1.216535024801657,12.644669656316587
2008-03-07,4641.75,4693.21,4597.01,4621.69,60552445952.0,28690945,0,-1.3519657291415466,-35.38405515682217
2008-03-10,4588.73,4588.77,4406.23,4431.59,61147377664.0,31780355,0,-4.113213997477105,10.767892099754818
2008-03-11,4393.28,4441.18,4315.18,4441.18,52344307712.0,26276592,0,0.2164008854609767,-17.318129391569105
2008-03-12,4534.81,4553.34,4308.35,4309.65,55702634496.0,27145644,0,-2.9616002954169995,3.307323872136836
2008-03-13,4266.27,4296.36,4121.27,4198.96,65769467904.0,34451307,0,-2.5684220296311677,26.912837286159053
2008-03-14,4179.44,4212.41,4092.79,4157.87,45564248064.0,23427885,0,-0.9785756473031482,-31.997108266458508
2008-03-17,4138.88,4138.88,3958.29,3965.28,52376088576.0,28180961,0,-4.631938949510195,20.288113929191653
2008-03-18,3924.87,3996.96,3700.35,3763.95,58459480064.0,34523751,0,-5.077321147560843,22.50735878027723
2008-03-19,3837.6,3954.47,3776.3,3888.86,68823711744.0,37898477,0,3.318588185284077,9.775084984247506
2008-03-20,3833.21,4044.69,3658.04,4001.83,82432598016.0,46212944,0,2.9049644368786653,21.93878925530437
2008-03-21,3998.2,4083.16,3958.97,4037.83,74985406464.0,42615163,0,0.8995884382894781,-7.785223551219767
2008-03-24,4086.07,4103.57,3857.09,3857.09,63943569408.0,35842438,0,-4.476166653871005,-15.89275864086217
2008-03-25,3780.46,3937.67,3747.02,3905.77,58292420608.0,32245863,0,1.2620913694002533,-10.034403909689404
2008-03-26,3926.86,4001.55,3888.02,3914.37,52026060800.0,28036763,0,0.22018705658550797,-13.053147313812008
2008-03-27,3847.44,3873.61,3745.88,3748.92,55151411200.0,32000668,0,-4.226733803907134,14.138240566501924
2008-03-28,3712.98,3925.86,3661.38,3918.16,72726085632.0,42096777,0,4.514366804306302,31.549682025387725
2008-03-31,3802.21,3891.66,3780.12,3790.53,51166601216.0,29440841,0,-3.2573963288890617,-30.063907267770162
2008-04-01,3776.27,3815.16,3566.21,3582.85,58962079744.0,35303462,0,-5.47891719627599,19.913225304942884
2008-04-02,3621.39,3698.53,3493.18,3547.98,70102761472.0,42765884,0,-0.9732475543212771,21.137932591426868
2008-04-03,3518.22,3665.65,3457.62,3650.7,54233903104.0,32989493,0,2.8951685184245735,-22.86025702169514
2008-04-07,3611.96,3854.07,3578.38,3845.82,70525927424.0,40484982,0,5.344728408250488,22.720837207167754
2008-04-08,3852.01,3935.33,3820.1,3891.06,76485918720.0,44067922,0,1.1763421064948432,8.850047160697772
2008-04-09,3857.27,3911.7,3687.6,3688.13,64555765760.0,38997168,0,-5.215288379002114,-11.50667825907471
2008-04-10,3641.66,3754.72,3608.32,3754.72,47152259072.0,28804396,0,1.8055220396244076,-26.137210784126687
2008-04-11,3794.3,3825.29,3755.01,3783.73,44418994176.0,26328590,0,0.7726275194954724,-8.595236643740078
2008-04-14,3699.14,3710.79,3525.19,3536.33,54637416448.0,33427046,0,-6.5385215118414886,26.961018421419446
2008-04-15,3513.07,3583.86,3417.25,3583.3,48997126144.0,30656886,0,1.3282131475286674,-8.287181583439951
2008-04-16,3573.66,3583.81,3483.19,3494.02,42087714816.0,26528120,0,-2.491558061005228,-13.46766269737898
2008-04-17,3493.24,3559.1,3340.88,3386.63,46829953024.0,29530618,0,-3.0735370719114363,11.318171057730432
2008-04-18,3356.56,3390.55,3248.53,3272.5,42184118272.0,27888162,0,-3.370016801363007,-5.561874797202004
2008-04-21,3516.43,3516.43,3223.89,3267.55,64657686528.0,41362307,0,-0.15126050420167791,48.31492659860481
2008-04-22,3207.88,3301.55,3122.39,3296.28,47706443776.0,32537969,0,0.8792520389894642,-21.33425004557894
2008-04-23,3267.36,3467.43,3245.3,3453.73,67718615040.0,44272553,0,4.776596648342979,36.06427924250588
2008-04-24,3739.32,3781.48,3659.73,3774.5,149394571264.0,96574896,0,9.287639740222886,118.13717406357837
2008-04-25,3781.91,3915.84,3737.98,3803.07,147098320896.0,84814491,0,0.7569214465492191,-12.177496934607102
2008-04-28,3740.95,3791.77,3711.19,3729.15,85070651392.0,48831235,0,-1.943692858664181,-42.42583499086259
2008-04-29,3704.93,3797.53,3702.02,3776.94,78895824896.0,44540440,0,1.2815252805599142,-8.786988492099368
2008-04-30,3793.85,3970.57,3793.85,3959.12,122637221888.0,69909777,0,4.823481442649347,56.95798469884896
2008-05-05,4015.21,4061.47,3972.56,4055.78,111004385280.0,62534073,0,2.441451635717029,-10.550318305263652
2008-05-06,4021.07,4075.57,3961.34,4010.89,106198409216.0,58459280,0,-1.1068154584321754,-6.516116421842533
2008-05-07,3986.13,4042.41,3821.11,3821.32,98465316864.0,54457706,0,-4.726382423851061,-6.845062067134588
2008-05-08,3774.04,3926.0,3761.28,3925.04,77839106048.0,44055668,0,2.71424533930682,-19.101131435833896
2008-05-09,3960.89,3973.06,3806.52,3878.92,96377856000.0,53655929,0,-1.1750198724089445,21.79120516343096
2008-05-12,3804.99,3952.79,3766.58,3904.92,81691484160.0,45382660,0,0.6702896682581727,-15.419114260420319
2008-05-13,3786.53,3923.17,3778.72,3851.69,79847317504.0,50338012,0,-1.3631521260358714,10.919042647566268
2008-05-14,3843.47,3975.79,3843.47,3975.78,85230878720.0,50606901,0,3.221702681160732,0.534166903532074
2008-05-15,4006.66,4038.85,3948.06,3948.09,81795874816.0,50772975,0,-0.6964671083410034,0.3281647299446355
2008-05-16,3948.03,3982.22,3882.9,3936.12,66279362560.0,39721752,0,-0.3031845778591724,-21.76595521534832
2008-05-19,3926.31,3936.28,3865.5,3914.07,49755652096.0,29709581,0,-0.5601963354775696,-25.205763834384744
2008-05-20,3911.1,3946.44,3698.55,3710.82,64572030976.0,39702629,0,-5.192804420973562,33.63577561056819
2008-05-21,3668.18,3801.07,3591.57,3783.05,69179113472.0,43596162,0,1.9464700524412404,9.806738490793654
2008-05-22,3732.64,3783.85,3704.16,3711.44,66281213952.0,40742717,0,-1.8929170907072357,-6.545174779376217
2008-05-23,3697.89,3741.06,3629.01,3675.15,52530761728.0,33440431,0,-0.9777875972668326,-17.922923500659028
2008-05-26,3643.01,3643.01,3555.76,3559.22,45524373504.0,28180190,0,-3.154429070922282,-15.730183023059718
2008-05-27,3549.99,3594.66,3533.47,3576.2,39856279552.0,24762693,0,0.47707081888728187,-12.127302903209669
2008-05-28,3583.28,3698.0,3561.73,3676.23,49994772480.0,31034914,0,2.7971030702980793,25.329316968877325
2008-05-29,3666.2,3677.02,3578.73,3580.87,46589022208.0,29422740,0,-2.5939617488568434,-5.194710705497685
2008-05-30,3585.6,3620.23,3552.66,3611.33,46886682624.0,28590847,0,0.8506312711715314,-2.827381134455864
2008-06-02,3600.23,3650.48,3580.58,3625.83,41966895104.0,28253358,0,0.4015141236054287,-1.1804092407615596
2008-06-03,3624.57,3641.43,3585.12,3614.11,48796405760.0,34735141,0,-0.3232363348529832,22.941637592246565
2008-06-04,3601.54,3605.06,3513.64,3546.92,42963714048.0,29417653,0,-1.8591022409389923,-15.308669684110399
2008-06-05,3529.98,3542.24,3487.79,3512.14,36565913600.0,23989279,0,-0.9805690570974357,-18.452777317075565
2008-06-06,3519.12,3532.3,3470.56,3489.5,30298595328.0,20944229,0,-0.6446212280831642,-12.693378571319291
2008-06-10,3344.45,3352.32,3188.8,3206.56,45818265600.0,32949961,0,-8.108324974924773,57.3223869926174
2008-06-11,3155.94,3181.82,3097.4,3140.3,40596533248.0,29409735,0,-2.066388902749361,-10.744249439324072
2008-06-12,3123.64,3148.74,3022.88,3084.63,42817388544.0,31454109,0,-1.7727605642772981,6.951351312754084
2008-06-13,3087.34,3108.99,2975.66,2979.12,33193994240.0,25319837,0,-3.4205074838797644,-19.502291417633224
2008-06-16,2981.08,3012.99,2900.07,2952.24,33731835904.0,26813794,0,-0.9022798678804511,5.900342091459754
2008-06-17,2950.4,2977.89,2820.64,2842.68,32031256576.0,26463778,0,-3.7110803999674813,-1.30535798104513
2008-06-18,2820.24,3007.18,2759.11,2991.27,52826656768.0,42560095,0,5.227109628941706,60.82395718404228
2008-06-19,2967.4,2967.4,2768.23,2773.08,45264912384.0,36319039,0,-7.294226198236875,-14.664102605973973
2008-06-20,2795.47,2946.94,2691.87,2849.67,65259569152.0,51675905,0,2.7619109437881484,42.28323882688636
2008-06-23,2798.43,2845.48,2771.36,2789.94,32382380032.0,26631493,0,-2.096032172146245,-48.46438973831228
2008-06-24,2775.69,2865.9,2770.99,2851.92,38885761024.0,31792456,0,2.2215531516806886,19.379172620926653
2008-06-25,2844.92,2973.17,2834.95,2969.54,51619344384.0,42425261,0,4.12423910909141,33.44442782275141
2008-06-26,2964.52,3010.28,2922.79,2980.91,52508561408.0,42599312,0,0.3828875852825764,0.4102532215417565
2008-06-27,2886.18,2899.84,2787.25,2816.02,49324843008.0,40886556,0,-5.531532317312493,-4.020618924549768
2008-06-30,2782.84,2834.27,2747.61,2791.82,31502446592.0,25295406,0,-0.8593688965277124,-38.132705527949085
2008-07-01,2799.2,2809.38,2690.18,2698.35,35242553344.0,28851585,0,-3.347995214591204,14.058596252615985
2008-07-02,2702.63,2745.94,2670.06,2699.6,35126247424.0,27916365,0,0.046324605777603445,-3.241485693073709
2008-07-03,2654.48,2807.68,2617.26,2760.61,58808143872.0,45660305,0,2.2599644391761764,63.561068928565746
2008-07-04,2751.21,2783.85,2716.02,2741.85,47363588096.0,37905010,0,-0.6795599523293894,-16.984763899408904
2008-07-07,2747.61,2890.99,2747.61,2882.76,63284781056.0,52732024,0,5.139230811313533,39.116238196481156
2008-07-08,2900.57,2939.14,2841.07,2901.84,67887149056.0,54248078,0,0.6618657120259774,2.8750157589247927
2008-07-09,2927.0,3015.27,2927.0,3015.13,85846253568.0,69356968,0,3.9040746560802697,27.851475217241806
2008-07-10,2970.98,3056.91,2950.2,2973.73,77643546624.0,61649554,0,-1.3730751244556694,-11.112674360274799
2008-07-11,2962.86,2988.2,2913.87,2953.5,55085359104.0,44287101,0,-0.6802904096875007,-28.163144537915063
2008-07-14,2927.24,2996.59,2917.02,2975.87,43920560128.0,34575043,0,0.7574064669036762,-21.929766863719525
2008-07-15,2987.06,2997.67,2849.2,2852.98,57118257152.0,47292759,0,-4.129548669800764,36.782936177404025
2008-07-16,2818.76,2824.88,2702.66,2745.6,45361332224.0,39403115,0,-3.7637838330447537,-16.682562334754035
2008-07-17,2790.26,2812.99,2705.81,2718.07,38054363136.0,32687335,0,-1.0026952214452156,-17.043779406780402
2008-07-18,2746.54,2818.06,2690.07,2815.46,47213297664.0,40203402,0,3.5830570956597807,22.993820083527773
2008-07-21,2792.83,2915.29,2780.28,2911.05,54938054656.0,45119577,0,3.395182314790479,12.228256205780784
2008-07-22,2905.28,2931.45,2890.25,2904.74,47781613568.0,38814976,0,-0.21676027550198151,-13.973094206978054
2008-07-23,2923.05,2941.97,2879.19,2883.32,46949543936.0,38821233,0,-0.7374153969029851,0.016120066646441167
2008-07-24,2905.04,2979.75,2902.98,2977.36,60255657984.0,48538665,0,3.2615179723374466,25.031229688145153
2008-07-25,2939.32,2967.72,2916.68,2939.2,47706185728.0,40571081,0,-1.281672354031771,-16.414922000842015
2008-07-28,2959.11,2997.6,2946.49,2960.85,47089422336.0,39308640,0,0.736594991834516,-3.1116770095428348
2008-07-29,2921.25,2921.25,2881.05,2905.63,42192023552.0,36036275,0,-1.8650049816775538,-8.324798314060223
2008-07-30,2940.02,2949.94,2866.03,2884.38,34223912960.0,29810800,0,-0.7313388146460542,-17.275578566319627
2008-07-31,2894.25,2899.07,2804.7,2805.21,31179208704.0,27940966,0,-2.7447839743723113,-6.272337542098838
2008-08-01,2786.12,2868.68,2748.75,2840.79,39748407296.0,34031491,0,1.2683542408589599,21.797832616094958
2008-08-04,2816.94,2832.9,2767.53,2773.15,27440273408.0,22782324,0,-2.3810278126858986,-33.05516940177555
2008-08-05,2780.76,2792.74,2695.37,2703.08,34770821120.0,30469235,0,-2.5267295313993188,33.740679835823606
2008-08-06,2723.52,2749.1,2679.66,2721.69,31744600064.0,27404022,0,0.6884738890450937,-10.060026121430354
2008-08-07,2717.66,2747.88,2683.41,2720.44,26661009408.0,23370439,0,-0.045927346611851494,-14.718945270150495
2008-08-08,2719.38,2719.38,2581.81,2591.46,33617694720.0,30894581,0,-4.741144814809372,32.19512478991089
2008-08-11,2579.8,2580.72,2442.79,2456.81,32454533120.0,32120206,0,-5.1959127287320666,3.967119670598551
2008-08-12,2431.38,2474.32,2413.6,2444.16,24459630592.0,24191944,0,-0.5148953317513416,-24.68309823417696
2008-08-13,2427.5,2466.09,2369.58,2444.67,27480614912.0,27551711,0,0.020866064414781782,13.887957908632732
2008-08-14,2429.98,2461.24,2410.49,2443.51,21156177920.0,20157236,0,-0.047450167098206375,-26.838532822879856
2008-08-15,2440.39,2479.15,2412.95,2447.61,21296936960.0,20422261,0,0.16779141480902648,1.3147883965837437
2008-08-18,2451.31,2452.63,2312.95,2313.4,22662871040.0,23623106,0,-5.483308206781312,15.673313547407908
2008-08-19,2285.51,2356.19,2273.89,2348.47,18407577600.0,19477106,0,1.515950548975531,-17.550613369808353
2008-08-20,2332.39,2533.3,2312.18,2532.94,44564422656.0,45043415,0,7.854901276150006,131.26338687071888
2008-08-21,2494.26,2535.86,2438.86,2443.98,39651328000.0,37518040,0,-3.5121242508705297,-16.706937073931893
2008-08-22,2421.25,2437.43,2362.63,2404.93,26183849984.0,26298241,0,-1.5978035826807124,-29.90507766397179
2008-08-25,2408.03,2439.91,2373.76,2400.55,18965202944.0,18643190,0,-0.18212588308181843,-29.10860464013544
2008-08-26,2370.53,2390.66,2306.94,2331.53,22262896640.0,23741937,0,-2.8751744391910194,27.349112464122282
2008-08-27,2322.54,2367.72,2291.35,2325.29,23579971584.0,23862584,0,-0.26763541537103697,0.5081598860278369
2008-08-28,2325.26,2363.56,2316.68,2335.86,21711091712.0,20400291,0,0.4545669572397548,-14.509296227097623
2008-08-29,2347.4,2418.05,2339.52,2391.64,29000900608.0,28877845,0,2.387985581327645,41.556044470149956
2008-09-01,2372.64,2372.64,2297.02,2309.17,21384882176.0,21152803,0,-3.448261444030032,-26.7507565055495
2008-09-02,2292.69,2309.21,2268.0,2285.41,18645028864.0,18440498,0,-1.0289411346934285,-12.82243776392188
2008-09-03,2279.6,2296.03,2219.56,2245.96,24066625536.0,23749474,0,-1.7261672960212748,28.789764788347917
2008-09-04,2238.65,2270.41,2216.11,2251.15,18548580352.0,18984780,0,0.23108158649307597,-20.062313801139343
2008-09-05,2193.04,2221.09,2172.94,2183.43,19709566976.0,21654480,0,-3.008240232769932,14.06231728784848
2008-09-08,2189.82,2198.76,2119.12,2126.52,20114130944.0,22186554,0,-2.606449485442619,2.457108182694756
2008-09-09,2135.22,2150.99,2111.4,2139.15,15480632320.0,17624298,0,0.5939281078946035,-20.56315730689858
2008-09-10,2124.97,2181.25,2099.23,2143.18,20307095552.0,22057844,0,0.18839258584015806,25.15587287505012
2008-09-11,2135.45,2142.0,2067.25,2072.13,20678010880.0,22176781,0,-3.3151671814779737,0.539205010244892
2008-09-12,2071.06,2102.98,2066.44,2077.85,17652324352.0,19197020,0,0.27604445667017696,-13.436399989700941
2008-09-16,2050.32,2050.32,1987.3,2000.65,28769300480.0,33563261,0,-3.715378877204789,74.83578701277594
2008-09-17,1981.25,2003.91,1923.55,1929.14,26988615680.0,32862242,0,-3.5743383400394846,-2.088649848416102
2008-09-18,1876.96,1936.73,1804.77,1895.99,36844924928.0,47820263,0,-1.7183822843339525,45.517347842548304
2008-09-19,2065.78,2073.11,2046.22,2073.11,32104720384.0,36525404,0,9.341821423108776,-23.619399583812406
2008-09-22,2228.37,2258.42,2130.31,2207.61,98415575040.0,101993873,0,6.48783711428722,179.2409168150474
2008-09-23,2141.6,2180.37,2118.92,2123.48,69516681216.0,78365617,0,-3.810908629694565,-23.166348433498552
2008-09-24,2072.65,2139.22,2050.97,2138.85,40183635968.0,45328180,0,0.7238118560099371,-42.158076800441705
2008-09-25,2143.73,2256.27,2139.62,2223.53,71758274560.0,74237912,0,3.9591369193725745,63.77871778659545
2008-09-26,2234.46,2257.16,2192.13,2243.66,59518095360.0,59429943,0,0.9053172208155269,-19.94663993243776
2008-10-06,2206.56,2206.56,2128.27,2128.7,41827344384.0,45575264,0,-5.1237709813429895,-23.312623739181436
2008-10-07,2043.92,2136.12,2024.65,2102.45,41512001536.0,43065325,0,-1.2331469911213366,-5.507239628935556
2008-10-08,2041.99,2073.07,2000.52,2022.88,34689896448.0,36874700,0,-3.7846322147970124,-14.374964080730845
2008-10-09,2059.58,2063.3,1993.01,1995.3,31760285696.0,33582311,0,-1.3634026734161253,-8.928585181709959
2008-10-10,1913.27,1938.21,1881.67,1906.96,32924106752.0,39151593,0,-4.427404400340795,16.58397481936249
2008-10-13,1889.75,1985.63,1841.53,1985.49,37606424576.0,43538120,0,4.118072744053358,11.20395535374512
2008-10-14,2054.41,2060.49,1934.46,1934.62,48975118336.0,54331946,0,-2.5620879480632075,24.79166762368241
2008-10-15,1911.03,1930.63,1892.02,1914.36,26555891712.0,31892398,0,-1.0472340821453319,-41.3008361600006
2008-10-16,1833.48,1866.9,1818.93,1820.9,32493846528.0,40529648,0,-4.882049353308671,27.08247275730098
2008-10-17,1837.91,1851.33,1805.67,1833.26,23017435136.0,28715420,0,0.6787852161019181,-29.149594390753165
2008-10-20,1828.41,1899.35,1802.09,1896.73,28435447808.0,33277152,0,3.4621384855394233,15.886001319151877
2008-10-21,1901.24,1928.19,1880.52,1881.41,33588996096.0,38908395,0,-0.8077058938277926,16.92225043777784
2008-10-22,1854.6,1887.31,1832.45,1833.32,26562836480.0,32968572,0,-2.556061677146404,-15.266173277001016
2008-10-23,1794.68,1836.41,1779.13,1834.78,29078802432.0,35758654,0,0.07963694281412081,8.462853653473367
2008-10-24,1831.46,1840.88,1769.11,1781.6,27101011968.0,32980668,0,-2.8984401399622883,-7.768709638791216
2008-10-27,1746.67,1746.67,1652.79,1654.67,27867516928.0,36441847,0,-7.124494836102368,10.494569121522957
2008-10-28,1614.62,1716.31,1607.67,1705.82,36435873792.0,46792804,0,3.0912508234270275,28.404040552609743
2008-10-29,1723.23,1731.26,1657.65,1658.22,31224264704.0,38869488,0,-2.7904468232287094,-16.932765986838493
2008-10-30,1669.97,1723.93,1646.34,1697.66,32165806080.0,41284292,0,2.378454004896824,6.2125953395629985
2008-10-31,1688.09,1696.65,1655.09,1663.66,21281902592.0,28314534,0,-2.0027567357421394,-31.41572102047917
2008-11-03,1648.56,1684.56,1643.42,1653.54,19514009600.0,25381097,0,-0.6082973684526927,-10.360181099925569
2008-11-04,1646.2,1648.45,1606.73,1627.76,18984761344.0,26100165,0,-1.5590793086348032,2.8330847953498717
2008-11-05,1641.26,1714.66,1641.26,1691.42,31500414976.0,42418210,0,3.9108959551776623,62.52084996397534
2008-11-06,1648.13,1661.44,1638.34,1649.78,21547044864.0,30784179,0,-2.461836799848649,-27.426972991080955
2008-11-07,1618.75,1690.1,1612.74,1677.83,23620464640.0,31521590,0,1.7002266968929147,2.3954220120666614
2008-11-10,1714.12,1803.12,1714.12,1801.67,47322292224.0,63948859,0,7.380962314418027,102.87320214494255
2008-11-11,1795.3,1824.93,1778.33,1781.36,49194274816.0,66072851,0,-1.127287461077786,3.3213915513332193
2008-11-12,1758.48,1806.23,1754.29,1801.82,34453790720.0,44087960,0,1.1485606502896761,-33.27371328353911
2008-11-13,1777.03,1891.94,1765.64,1874.08,64988758016.0,83234552,0,4.010389495066091,88.79202394485932
2008-11-14,1893.31,1943.65,1874.93,1943.65,73429581824.0,91168717,0,3.7122214633313444,9.532297356511265
2008-11-17,1934.74,1987.22,1919.97,1987.22,70919184384.0,87836626,0,2.2416587348545125,-3.654862226480604
2008-11-18,1974.38,1994.82,1831.76,1839.82,76165750784.0,97278353,0,-7.417397167902906,10.749191345305098
2008-11-19,1831.6,1959.52,1823.27,1953.16,64838115328.0,82117408,0,6.160385255079315,-15.58511686561963
2008-11-20,1916.7,1976.95,1900.27,1932.43,66919038976.0,83187038,0,-1.0613569804829082,1.3025618149077545
2008-11-21,1872.27,1968.89,1835.09,1920.73,66124275712.0,83049329,0,-0.6054553075661273,-0.16554141523826837
2008-11-24,1913.99,1923.93,1835.86,1837.64,39794618368.0,50561517,0,-4.325959400852797,-39.11869293971056
2008-11-25,1870.06,1883.1,1801.56,1834.29,34629652480.0,42814590,0,-0.18229903571973516,-15.32178514343231
2008-11-26,1832.11,1865.65,1815.02,1843.49,34732302336.0,45565635,0,0.5015564605378664,6.425484863921382
2008-11-27,1961.89,1969.02,1870.05,1870.47,71753359360.0,88008322,0,1.4635284162105577,93.14626472340395
2008-11-28,1851.1,1866.26,1815.45,1829.92,40648515584.0,51590660,0,-2.167904323512271,-41.379793606336456
2008-12-01,1823.77,1864.3,1799.84,1864.2,38237159424.0,48386333,0,1.873305936871561,-6.211060296573057
2008-12-02,1821.54,1891.13,1814.9,1868.63,48151924736.0,61350235,0,0.23763544684047844,26.792487043810496
2008-12-03,1884.6,1952.67,1884.6,1952.67,67393273856.0,85019144,0,4.497412542879009,38.57998098947788
2008-12-04,1980.44,2046.47,1978.14,1982.93,98580217856.0,119183441,0,1.5496730118248259,40.184240151841564
2008-12-05,1969.74,2014.2,1965.09,2013.18,59950690304.0,74366326,0,1.5255203158961672,-37.603474630338965
2008-12-08,2040.47,2095.47,2033.98,2095.04,89176047616.0,107607131,0,4.06620371750166,44.69873232677919
2008-12-09,2104.12,2107.6,2038.07,2040.85,77546692608.0,92509814,0,-2.586585458988855,-14.03003393892176
2008-12-10,2028.51,2096.39,2014.28,2096.39,70751387648.0,83271062,0,2.7214150966509143,-9.986780429587716
2008-12-11,2087.43,2107.29,2043.62,2046.34,63777697792.0,73556236,0,-2.387437452000818,-11.666509068900787
2008-12-12,2027.07,2038.19,1936.28,1960.38,54866550784.0,67387266,0,-4.200670465318557,-8.386739636867768
2008-12-15,1991.55,2006.22,1941.05,1975.03,40756445184.0,50451096,0,0.7473040941041953,-25.132597010242264
2008-12-16,1956.99,1994.96,1919.87,1994.45,38552248320.0,47924878,0,0.9832762033994413,-5.007260892805975
2008-12-17,2002.03,2030.39,1995.65,2001.42,49120178176.0,58685150,0,0.3494697786357248,22.45237223139096
2008-12-18,2001.05,2045.94,1982.43,2045.1,48455151616.0,58429224,0,2.1824504601732686,-0.43610010368891894
2008-12-19,2037.37,2075.38,2033.11,2052.11,53410394112.0,63311227,0,0.34277052466873403,8.355413037831894
