,Unnamed: 0,open,high,low,adjclose,amount,volume,str07,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1246.0,2005-04-08,8.83,8.97,8.7,8.85,14474479.0,1639342,883,8.892774,8.96,0.042773628234863637,0.0
1251.0,2005-04-15,8.92,9.09,8.9,8.96,12471269.0,1393597,900,9.16914,9.0,0.20913986206054602,0.0
1252.0,2005-04-18,8.89,8.9,8.66,8.79,5518420.0,629440,896,9.099973,9.0,0.30997272491455163,0.0
1265.0,2005-05-12,9.12,9.12,8.98,9.1,6887007.0,761729,912,8.938478,8.69,0.0,0.16152153015136683
1274.0,2005-05-25,9.01,9.01,8.91,8.98,4280160.0,477896,906,8.798802,8.92,0.0,0.1811976242065434
1277.0,2005-05-30,8.6,8.89,8.6,8.88,7071861.0,808633,864,8.484172,8.74,0.0,0.3958281326293953
1284.0,2005-06-08,8.79,9.35,8.6,9.35,28203488.0,3075466,878,8.583356,8.98,0.0,0.7666440963745114
1288.0,2005-06-14,8.94,9.05,8.9,8.99,6834080.0,760259,894,8.881218,8.66,0.0,0.10878204345703146
1292.0,2005-06-20,8.88,9.1,8.73,8.74,25998304.0,2952560,895,8.894273,8.81,0.1542728042602537,0.0
1293.0,2005-06-21,8.75,8.75,8.6,8.64,7234663.0,833700,874,8.707282,8.62,0.0,-0.06728206634521428
1295.0,2005-06-24,8.65,8.73,8.6,8.71,5000788.0,575300,870,8.721539,8.57,0.0,-0.011538543701171022
1296.0,2005-06-27,8.7,8.98,8.7,8.89,10920482.0,1233450,871,8.800483,8.48,0.0,0.08951725006103572
1299.0,2005-06-30,8.97,9.1,8.75,8.98,3158745.0,354866,903,8.423684,8.58,0.0,0.5563158798217778
1300.0,2005-07-01,8.76,8.96,8.76,8.89,2297150.0,258801,898,8.384099,8.64,0.0,0.5059009933471685
1305.0,2005-07-08,8.75,8.9,8.62,8.81,4039631.0,459106,881,8.433639,8.79,0.0,0.3763614273071294
1309.0,2005-07-14,8.62,8.78,8.5,8.64,4658746.0,537746,862,8.302422,8.79,-0.3375784301757818,0.0
1315.0,2005-07-22,8.64,8.75,8.58,8.64,4748315.0,547079,858,8.404404,8.96,-0.23559631347656307,0.0
1321.0,2005-08-01,8.71,8.9,8.68,8.76,4662255.0,532716,879,8.592365,9.35,-0.16763473510742166,0.0
1331.0,2005-08-15,8.98,9.39,8.96,9.38,21021256.0,2271038,896,8.906872,9.04,0.0,0.4731282043457039
1332.0,2005-08-16,9.38,9.5,9.23,9.45,25698778.0,2730705,938,9.134204,8.89,0.0,0.31579608917236257
1333.0,2005-08-17,9.44,9.44,9.25,9.4,7385984.0,791305,945,9.114073,8.94,0.0,0.28592720031738317
1336.0,2005-08-22,9.12,9.4,9.05,9.35,5531001.0,599481,912,8.927001,8.86,0.0,0.42299900054931605
1338.0,2005-08-24,9.23,9.23,9.08,9.18,1674768.0,183047,916,8.785159,8.92,0.0,0.3948408889770505
1339.0,2005-08-25,9.1,9.18,8.91,8.98,5795140.0,643500,918,8.663073,8.84,0.0,0.3169274139404301
1347.0,2005-09-06,9.04,9.05,8.88,8.89,4615649.0,515900,904,8.332663,8.57,0.0,0.5573374176025396
1353.0,2005-09-14,8.95,8.97,8.85,8.92,8129545.0,914123,889,8.557893,8.36,0.0,0.3621072006225585
1355.0,2005-09-16,8.8,8.9,8.8,8.89,4376091.0,494507,884,8.553122,8.08,0.0,0.33687843322753963
1361.0,2005-09-26,8.5,8.66,8.5,8.62,6672506.0,776435,862,9.179404,7.82,0.0,-0.5594042587280281
1367.0,2005-10-11,8.2,8.4,7.91,8.36,17999090.0,2191567,820,8.637772,7.68,0.0,-0.27777160644531307
1372.0,2005-10-18,7.9,7.99,7.87,7.98,4838892.0,611075,792,8.252646,7.74,0.0,-0.2726464462280269
1375.0,2005-10-21,7.54,7.74,7.54,7.73,9861734.0,1293119,754,8.204991,7.62,0.0,-0.4749913406372066
1380.0,2005-10-28,7.59,7.83,7.57,7.62,11454488.0,1489152,756,8.390901,7.76,0.7709006118774413,0.0
1386.0,2005-11-07,7.5,7.63,7.49,7.62,4770574.0,629190,754,8.368572,7.81,0.7485722351074218,0.0
1395.0,2005-11-18,7.67,7.91,7.66,7.76,14904163.0,1907282,772,7.9013257,7.68,0.0,-0.14132570266723654
1403.0,2005-11-30,7.68,7.71,7.6,7.64,5572971.0,727700,772,8.350018,7.84,0.7100175476074222,0.0
1407.0,2005-12-06,7.6,7.63,7.48,7.62,6991828.0,929255,760,8.03303,8.31,0.41302955627441396,0.0
1411.0,2005-12-12,7.68,7.68,7.55,7.58,8437856.0,1111840,768,7.9366784,8.29,0.35667840957641594,0.0
1417.0,2005-12-20,7.84,7.91,7.81,7.89,8233705.0,1047600,791,8.606739,8.5,0.7167390441894534,0.0
1419.0,2005-12-22,7.81,8.11,7.81,8.08,33719196.0,4223235,784,8.681728,8.3,0.6017283630371093,0.0
1420.0,2005-12-23,8.11,8.26,8.01,8.22,25497480.0,3120549,808,8.588547,8.24,0.36854675292968686,0.0
1422.0,2005-12-27,8.3,8.35,8.22,8.31,20223340.0,2441087,833,8.557817,8.35,0.24781745910644482,0.0
1425.0,2005-12-30,8.46,8.5,8.18,8.32,28666224.0,3445600,846,8.572568,8.57,0.2525679397583005,0.0
1430.0,2006-01-10,8.79,8.79,8.59,8.67,51654940.0,5992676,879,8.911368,9.36,0.24136837005615241,0.0
1435.0,2006-01-17,8.28,8.4,8.19,8.24,26645532.0,3234279,830,9.213988,9.63,0.9739883041381834,0.0
1437.0,2006-01-19,8.3,8.4,8.2,8.35,46294040.0,5570218,825,9.36363,9.7,1.013630294799805,0.0
1446.0,2006-02-10,9.38,9.6,9.33,9.57,31035632.0,3290988,936,9.489097,9.57,0.0,0.0
1449.0,2006-02-15,9.9,9.98,9.59,9.74,42643792.0,4362944,983,9.75626,9.0,0.0,-0.016259918212890412
1450.0,2006-02-16,9.74,9.87,9.55,9.63,27571914.0,2847434,974,9.639988,9.0,0.0,-0.009987945556639843
1456.0,2006-02-24,9.62,9.75,9.58,9.73,17495098.0,1809560,960,9.632748,9.12,0.0,0.09725234985351605
1459.0,2006-03-01,9.8,9.89,9.72,9.84,26686578.0,2719926,980,9.759101,9.12,0.0,0.08089908599853501
1460.0,2006-03-02,9.9,10.05,9.77,9.82,51891640.0,5234785,984,9.925528,9.03,0.0,-0.10552757263183565
1462.0,2006-03-06,9.47,9.48,9.23,9.33,28736904.0,3077817,957,9.905884,9.06,0.0,-0.5758837890624999
1463.0,2006-03-07,9.31,9.33,8.96,8.97,19219032.0,2112963,933,9.813829,9.2,0.8438294219970697,0.0
1469.0,2006-03-15,9.09,9.22,9.02,9.17,7086012.0,773520,909,9.2631,9.62,0.09309967041015632,0.0
1470.0,2006-03-16,9.16,9.36,9.15,9.15,14036745.0,1522072,917,9.268157,9.64,0.11815700531005824,0.0
1483.0,2006-04-04,9.88,9.88,9.44,9.71,46354256.0,4819936,989,10.236856,9.25,0.0,-0.5268564605712882
1484.0,2006-04-05,9.7,9.7,9.5,9.62,40163832.0,4201084,971,10.319524,9.42,0.0,-0.6995238113403328
1489.0,2006-04-12,9.48,9.76,9.48,9.7,41807176.0,4349473,948,10.231481,11.19,0.5314805984497077,0.0
1490.0,2006-04-13,9.7,9.78,9.37,9.47,25714664.0,2682559,970,10.002986,11.67,0.5329859542846673,0.0
1495.0,2006-04-20,9.71,9.84,9.62,9.71,27060888.0,2790686,975,9.962266,12.72,0.25226596832275305,0.0
1502.0,2006-05-08,9.68,10.63,9.68,10.63,144972304.0,13900837,966,10.90976,13.4,0.2797604751586906,0.0
1521.0,2006-06-02,13.4,13.41,12.72,12.89,64125940.0,4948056,1332,12.576472,11.85,0.0,0.3135277175903326
1529.0,2006-06-14,11.41,11.5,11.18,11.36,24591700.0,2176272,1150,12.416501,13.120000000000001,1.0565010452270513,0.0
1532.0,2006-06-19,11.77,12.25,11.61,12.12,43062120.0,3583811,1180,12.175959,12.77,0.055958633422852344,0.0
1544.0,2006-07-06,12.95,13.25,12.81,13.12,84758984.0,6510076,1287,13.324029,11.83,0.0,-0.20402896881103594
1547.0,2006-07-11,12.88,12.98,12.55,12.77,49174284.0,3872567,1292,12.486449,11.13,0.0,0.283550758361816
1550.0,2006-07-14,12.18,12.55,11.81,12.31,46690204.0,3838194,1200,11.609473,10.35,0.0,0.7005267715454107
1555.0,2006-07-21,11.72,11.91,11.61,11.82,20725968.0,1760457,1170,11.597832,10.52,0.0,0.22216827392578153
1560.0,2006-07-28,11.84,11.89,11.52,11.64,24299240.0,2091301,1183,11.882843,10.71,0.0,-0.24284301757812443
1586.0,2006-09-27,12.19,12.36,12.01,12.25,19350952.0,1590842,1201,12.12635,17.55,-0.12364959716796875,0.0
1588.0,2006-12-20,14.02,16.5,13.95,15.19,657989952.0,43207511,1239,15.494942,19.54,0.30494171142578175,0.0
1591.0,2006-12-25,13.58,14.13,13.48,13.9,130242048.0,9344498,1365,21.72204,20.75,7.822040176391601,0.0
1593.0,2006-12-27,13.71,14.2,13.7,14.05,81524512.0,5847172,1400,22.452442,21.0,8.402442169189452,0.0
1600.0,2007-01-10,17.12,17.12,16.4,16.84,143624128.0,8629025,1713,17.014927,17.37,0.17492691040039077,0.0
1605.0,2007-01-17,20.5,21.86,19.8,20.6,219923744.0,10600705,2032,17.11453,16.44,0.0,3.4854694366455092
1609.0,2007-01-23,20.98,21.18,19.6,19.98,121583728.0,5983046,2100,16.874136,17.5,0.0,3.1058640289306645
1612.0,2007-01-26,18.25,19.08,18.0,19.05,127854696.0,6854435,1851,16.481531,18.62,0.0,2.568468856811524
1613.0,2007-01-29,19.09,20.0,19.09,19.72,86839800.0,4404748,1905,16.92332,19.39,0.0,2.796679229736327
1625.0,2007-02-14,17.58,18.2,17.45,17.94,57519672.0,3216961,1750,16.347248,17.25,0.0,1.5927519226074232
1627.0,2007-02-16,18.65,18.99,18.53,18.62,65750604.0,3507112,1852,17.55428,16.4,0.0,1.0657206726074229
1650.0,2007-03-28,17.25,17.34,16.41,16.97,164472720.0,9738833,1724,19.050121,18.86,2.080121307373048,0.0
1652.0,2007-03-30,16.75,17.27,16.5,17.05,186330624.0,10993798,1684,19.222334,19.23,2.172333908081054,0.0
1659.0,2007-04-10,18.81,18.95,17.8,18.29,160244736.0,8728987,1876,20.192497,19.78,1.9024972534179696,0.0
1663.0,2007-04-16,18.83,19.47,18.83,19.18,218378000.0,11350173,1883,20.19563,18.69,0.0,-1.0156291198730472
1665.0,2007-04-18,19.0,19.03,18.58,18.86,154079152.0,8218077,1900,19.419146,19.2,0.5591455841064459,0.0
1678.0,2007-05-14,18.5,18.95,18.3,18.69,148552480.0,7957185,1881,22.463827,22.82,3.7738271331787097,0.0
1682.0,2007-05-18,20.01,20.66,19.7,19.95,225455232.0,11195411,2008,24.391153,26.77,4.44115333557129,0.0
1686.0,2007-05-24,21.5,21.59,20.55,20.74,253270576.0,12091186,2152,29.367462,28.62,8.627462158203127,0.0
1695.0,2007-06-06,24.0,24.6,23.0,24.03,163506192.0,6820514,2382,27.132767,27.0,3.1027667236328114,0.0
1698.0,2007-06-12,26.89,27.4,25.2,26.78,236463120.0,8952777,2677,25.760887,26.68,0.0,1.0191128540039074
1700.0,2007-06-14,26.7,29.55,26.01,28.78,345196960.0,12360769,2686,25.646816,24.72,0.0,3.1331837463378918
1701.0,2007-06-15,28.4,29.9,27.8,28.62,221536336.0,7630492,2878,25.797974,25.62,0.0,2.822026367187501
1702.0,2007-06-18,29.2,29.5,28.5,28.93,141649728.0,4882776,2862,25.684689,26.11,0.0,3.2453114318847653
1703.0,2007-06-19,28.88,29.0,28.02,28.88,118191464.0,4158591,2893,25.469831,25.73,0.0,3.4101685333251943
1706.0,2007-06-22,27.95,27.95,25.86,26.43,161433296.0,6014357,2789,25.437279,25.23,0.0,0.992721252441406
1714.0,2007-07-04,26.64,27.13,26.18,26.31,86080312.0,3204414,2668,28.342527,27.5,2.0325273895263685,0.0
1716.0,2007-07-06,24.71,25.68,23.21,25.62,71844264.0,2921138,2472,27.347383,26.96,1.7273834991455068,0.0
1719.0,2007-07-11,25.2,25.77,25.0,25.33,84934432.0,3365306,2573,27.951332,27.329999999999995,2.621332092285158,0.0
1721.0,2007-07-13,25.32,25.4,24.6,25.23,26386610.0,1058182,2528,27.900429,28.219999999999995,2.670428771972656,0.0
1722.0,2007-07-16,25.25,26.0,25.0,25.13,42521364.0,1663622,2523,28.232351,29.510000000000005,3.102351303100587,0.0
1724.0,2007-07-18,25.29,26.28,25.2,25.7,81101864.0,3123063,2529,28.206934,27.44,2.5069339752197273,0.0
1725.0,2007-07-19,25.7,26.9,25.3,26.52,117583520.0,4466049,2570,28.423813,28.110000000000003,1.903812866210938,0.0
1730.0,2007-07-26,27.61,28.04,26.71,27.2,294599584.0,10861329,2750,29.882421,27.290000000000003,2.682421493530274,0.0
1733.0,2007-07-31,27.85,29.7,27.85,29.44,362360736.0,12502035,2770,30.556305,27.76,0.0,-1.1163049316406237
1739.0,2007-08-08,28.73,29.15,27.0,27.44,179937536.0,6449598,2877,31.048088,33.98,3.6080880737304675,0.0
1747.0,2007-08-20,27.4,28.1,27.4,28.04,118660008.0,4249421,2701,30.054731,33.82,2.0147313690185555,0.0
1750.0,2007-08-23,28.0,29.51,28.0,29.17,232215808.0,7966359,2791,30.480862,32.3,1.3108616638183577,0.0
1757.0,2007-09-03,34.92,35.5,34.12,34.89,128414768.0,3687783,3452,39.52608,39.82,4.636081085205078,0.0
1761.0,2007-09-07,33.23,34.45,33.2,33.93,111838208.0,3309378,3401,39.666294,43.29,5.736294097900391,0.0
1764.0,2007-09-12,31.31,32.64,30.1,31.33,73541760.0,2358932,3129,36.518185,41.02,5.188184661865236,0.0
1767.0,2007-09-17,35.61,37.8,35.6,36.57,224696480.0,6039304,3553,37.539867,39.5,0.9698674011230466,0.0
1768.0,2007-09-18,36.88,37.52,36.0,36.37,93794520.0,2573848,3657,37.14353,38.76,0.7735317993164088,0.0
1771.0,2007-09-21,36.88,39.98,36.8,39.66,238031680.0,6156531,3688,38.330837,37.0,0.0,1.3291627502441372
1777.0,2007-10-08,44.5,46.23,41.99,42.27,112024008.0,2566842,4329,39.81823,35.99,0.0,2.4517703247070344
1782.0,2007-10-15,39.5,40.2,37.96,39.5,147496416.0,3788346,3949,35.59189,33.66,0.0,3.908111572265625
1787.0,2007-10-22,37.29,37.49,36.0,36.9,126676368.0,3450818,3700,34.421345,30.68,0.0,2.4786552429199205
1794.0,2007-10-31,36.3,38.0,36.0,37.95,166360064.0,4460068,3579,37.435825,31.5,0.0,0.5141746520996122
1800.0,2007-11-08,32.55,32.59,29.5,29.56,96035248.0,3125595,3249,35.901897,33.42,6.341897430419923,0.0
1814.0,2007-11-29,33.45,33.88,32.5,33.48,69527968.0,2095252,3340,35.537094,36.89,2.0570941162109406,0.0
1821.0,2007-12-10,34.28,35.5,33.5,35.18,49047716.0,1400098,3434,37.17951,40.56,1.999508209228516,0.0
1822.0,2007-12-11,35.2,36.5,34.81,36.37,101369568.0,2828388,3518,37.736423,41.94,1.3664234924316432,0.0
1829.0,2007-12-20,37.1,37.45,36.76,36.89,80306504.0,2170841,3698,37.34759,39.67,0.4575914001464838,0.0
1834.0,2007-12-28,38.41,39.61,38.2,39.14,103170616.0,2638265,3841,37.266884,34.5,0.0,1.8731161499023443
1836.0,2008-01-03,41.45,42.5,40.3,40.56,495676064.0,11928677,4080,38.785984,38.56,0.0,1.7740159606933616
1838.0,2008-01-07,41.95,42.2,41.0,42.11,345316448.0,8319012,4194,38.45232,36.3,0.0,3.6576799011230463
1840.0,2008-01-09,40.0,41.05,39.95,41.04,108285144.0,2669758,4064,37.509834,36.43,0.0,3.530165710449218
1843.0,2008-01-14,40.5,41.1,40.0,40.35,195500544.0,4830368,4035,37.978535,38.72,0.0,2.3714653015136733
1844.0,2008-01-15,40.01,40.79,39.46,39.67,160308240.0,4036848,4035,37.782394,37.93,0.0,1.8876055908203142
1852.0,2008-01-25,38.47,38.6,37.5,37.72,60908624.0,1604891,3856,36.804264,34.97,0.0,0.9157359313964832
1869.0,2008-02-26,34.0,34.92,31.51,32.95,39302216.0,1179758,3371,29.256624,25.9,0.0,3.693375778198245
1881.0,2008-03-13,30.85,30.85,28.7,28.89,89679064.0,3065538,3088,26.936989,26.330000000000002,0.0,1.9530111694335943
1887.0,2008-03-24,28.41,28.7,26.6,26.74,111798560.0,4045248,2794,27.192156,23.68,0.0,-0.4521558380126969
1907.0,2008-04-23,22.4,23.45,22.0,23.2,27329892.0,1195061,2239,27.515133,28.870000000000005,4.315132904052735,0.0
1921.0,2008-05-15,30.23,30.48,29.51,29.54,79177672.0,2650496,3022,25.458635,24.51,0.0,4.081364669799804
1929.0,2008-05-27,26.18,26.49,25.28,25.33,89913176.0,3528891,2649,24.27848,19.4,0.0,1.051519470214842
1935.0,2008-06-04,25.4,25.5,24.52,24.95,38814116.0,1562986,2527,23.000496,19.74,0.0,1.949504089355468
1938.0,2008-06-11,22.22,22.88,22.22,22.45,98277920.0,4387484,2469,22.892008,20.05,0.0,-0.4420078277587898
1941.0,2008-06-16,21.18,21.18,19.58,20.22,35942720.0,1785002,2118,21.64541,23.5,1.4254105377197277,0.0
1943.0,2008-06-18,19.88,21.25,19.23,20.88,39731648.0,1934466,1984,21.385258,23.77,0.5052577209472666,0.0
1944.0,2008-06-19,20.7,20.7,18.8,19.4,36525972.0,1856006,2088,21.019978,23.35,1.6199775695800795,0.0
1946.0,2008-06-23,19.58,20.0,18.58,18.85,27425604.0,1436882,1969,20.56895,23.74,1.7189506530761705,0.0
1955.0,2008-07-04,21.56,22.8,21.32,22.66,116445056.0,5225988,2172,24.364279,25.05,1.7042787933349608,0.0
1967.0,2008-07-22,24.5,24.85,23.96,24.13,99723016.0,4085164,2437,22.208544,21.34,0.0,1.9214562225341787
1969.0,2008-07-24,24.0,24.5,23.28,24.33,94929912.0,3966419,2359,21.458569,20.7,0.0,2.8714314270019514
1971.0,2008-07-28,25.25,25.69,23.99,24.84,193345936.0,7814453,2505,22.340733,20.02,0.0,2.4992674255371092
1973.0,2008-07-30,24.48,24.51,23.5,23.87,64280376.0,2693437,2409,21.044533,21.38,0.0,2.8254672241210947
1975.0,2008-08-01,23.15,24.2,23.12,24.18,90762392.0,3835985,2366,21.045198,21.17,0.0,3.134801559448242
1981.0,2008-08-11,22.0,22.0,20.38,20.52,99485848.0,4821598,2245,19.762777,19.8,0.0,0.7572226715087886
1983.0,2008-08-13,20.99,21.5,20.54,21.13,25314704.0,1208363,2134,19.715916,19.76,0.0,1.4140843200683584
1990.0,2008-08-22,21.58,21.58,20.75,21.17,34082240.0,1619561,2109,20.420975,16.85,0.0,0.7490252685546892
1995.0,2008-08-29,19.94,20.54,19.85,20.41,24838230.0,1226805,1992,20.624187,17.24,0.0,-0.21418746948242173
1998.0,2008-09-03,19.7,20.0,18.9,19.76,29592436.0,1533156,1972,20.037476,15.89,0.0,-0.27747558593749844
2018.0,2008-10-09,16.9,17.15,16.4,16.49,34159920.0,2018677,1674,16.281303,16.36,0.0,0.2086965942382797
2021.0,2008-10-14,16.76,17.1,16.2,16.25,24127050.0,1429278,1640,16.143793,15.87,0.0,0.10620689392089844
2026.0,2008-10-21,16.3,16.6,16.26,16.29,12205963.0,745652,1625,15.71355,16.5,-0.5764503860473624,0.0
2029.0,2008-10-24,16.49,16.62,16.4,16.6,11057423.0,670229,1649,15.535082,18.18,-1.064918136596681,0.0
2033.0,2008-10-30,16.2,16.4,15.7,16.36,17500176.0,1087991,1612,15.946927,17.8,-0.41307292938232365,0.0
2037.0,2008-11-05,15.87,16.24,15.76,16.2,14384234.0,892013,1587,15.971105,17.65,-0.22889537811279226,0.0
2045.0,2008-11-17,18.23,18.79,17.73,18.28,66926272.0,3675559,1818,18.63794,20.37,0.35793945312499886,0.0
2046.0,2008-11-18,18.17,18.3,17.01,17.22,67223776.0,3830002,1828,18.355656,19.93,1.1356556701660168,0.0
2047.0,2008-11-19,17.0,18.0,16.56,17.93,88529560.0,5093483,1722,18.550978,20.2,0.62097770690918,0.0
2072.0,2008-12-24,20.0,20.0,19.2,19.47,12239060.0,618085,0,18.523073,18.89,0.0,0.946926803588866
2078.0,2009-01-05,20.0,20.54,20.0,20.37,21797488.0,1069500,1999,19.430569,19.05,0.0,0.9394313049316416
2095.0,2009-02-04,19.04,19.08,18.8,19.0,115927000.0,6126900,1908,19.461998,19.98,0.46199798583984375,0.0
2099.0,2009-02-10,20.3,20.3,19.82,20.15,86046296.0,4305000,2035,20.102322,19.39,0.0,0.047678375244139204
2102.0,2009-02-13,21.7,22.46,21.52,22.27,126480272.0,5769700,2180,21.59231,19.91,0.0,0.677690048217773
2114.0,2009-03-03,19.3,19.45,18.88,19.39,30145092.0,1567700,1940,19.892897,20.9,0.5028966522216791,0.0
2117.0,2009-03-06,19.85,20.13,19.6,19.91,59961116.0,3032800,2000,20.580034,20.53,0.6700342559814452,0.0
2121.0,2009-03-12,19.67,19.92,19.45,19.86,33958604.0,1724800,1971,20.315002,21.32,0.45500244140625057,0.0
2129.0,2009-03-24,21.3,21.4,20.76,20.9,41559300.0,1979900,2091,21.043234,24.32,0.14323387145996236,0.0
2138.0,2009-04-07,21.55,21.76,21.34,21.6,36871628.0,1712200,2155,23.90213,23.32,2.3021301269531236,0.0
2139.0,2009-04-08,21.55,21.55,20.86,20.94,48422884.0,2289500,2160,23.753912,23.92,2.813911972045897,0.0
2143.0,2009-04-14,23.22,24.14,22.83,23.51,127067008.0,5361400,2317,25.118977,24.89,1.6089765930175766,0.0
2148.0,2009-04-21,24.89,25.43,24.15,24.89,77444992.0,3133900,2519,25.047264,25.24,0.15726409912109318,0.0
2149.0,2009-04-22,24.93,25.0,24.2,24.34,54005092.0,2205500,2489,24.600767,24.93,0.26076713562011733,0.0
2155.0,2009-04-30,24.1,24.65,24.1,24.13,69120392.0,2841300,2392,23.370876,23.65,0.0,0.7591236877441396
2157.0,2009-05-05,24.51,24.85,24.2,24.45,61656224.0,2516500,2470,23.578897,24.07,0.0,0.8711025238037102
2160.0,2009-05-08,25.8,26.5,25.01,25.66,83462008.0,3269500,2627,25.49273,25.04,0.0,0.1672708129882814
2177.0,2009-06-04,25.06,25.7,24.7,25.46,133530088.0,5290358,2506,25.290102,26.55,-0.16989799499511804,0.0
2182.0,2009-06-11,27.0,27.12,26.13,26.68,93861160.0,3531930,2701,26.986822,27.98,0.3068221282958987,0.0
2183.0,2009-06-12,26.7,26.7,25.28,25.51,99775424.0,3860241,2668,26.529333,27.71,1.0193331146240219,0.0
2203.0,2009-07-13,29.2,29.9,29.19,29.44,152457632.0,5139887,2932,29.187788,27.840000000000003,0.0,0.2522119903564466
2204.0,2009-07-14,29.8,29.96,29.1,29.55,177814656.0,6051894,2944,29.483694,27.71,0.0,0.06630592346191477
2205.0,2009-07-15,29.8,29.9,29.25,29.39,149290496.0,5069373,2955,29.617266,28.65,0.0,-0.22726570129394474
2208.0,2009-07-20,28.64,28.78,28.45,28.7,236321248.0,8277254,2852,29.51952,28.99,0.8195198059082038,0.0
2211.0,2009-07-23,29.05,29.05,28.25,28.61,164937696.0,5801348,2866,29.376423,28.129999999999995,0.0,-0.7664228820800787
2214.0,2009-07-28,28.62,28.84,28.4,28.6,151886048.0,5307183,2860,29.215431,26.720000000000002,0.0,-0.6154312133789048
2216.0,2009-07-30,26.94,27.6,26.6,27.18,102794760.0,3798153,2694,27.91926,27.57,0.7392600250244143,0.0
2222.0,2009-08-07,28.7,29.0,28.18,28.72,252710656.0,8808385,2848,29.79746,28.660000000000004,0.0,-1.0774605560302746
2228.0,2009-08-17,27.0,27.6,26.05,26.45,108910808.0,4038173,2721,29.783028,29.959999999999997,3.333027648925782,0.0
2231.0,2009-08-20,26.6,27.8,26.6,27.57,102038776.0,3710545,2716,29.018524,29.56,1.4485241699218747,0.0
2236.0,2009-08-27,28.67,29.52,28.32,29.31,161876320.0,5567361,2865,30.637287,29.760000000000005,1.3272871398925794,0.0
2239.0,2009-09-01,27.66,28.1,27.38,28.06,89477200.0,3205879,2749,30.436735,30.24,2.3767351531982435,0.0
2272.0,2009-10-26,29.46,30.5,29.21,30.31,301270560.0,9995557,2938,33.048046,36.33,2.738046112060548,0.0
2274.0,2009-10-28,29.99,31.1,29.9,30.96,241584560.0,7922493,3002,33.665787,35.64,2.7057867431640616,0.0
2275.0,2009-10-29,30.5,31.5,30.38,30.55,184619248.0,5979309,3096,33.645115,35.39,3.09511489868164,0.0
2280.0,2009-11-06,34.89,35.85,34.11,34.28,177422096.0,5122851,3486,35.67869,34.65,1.3986918640136707,0.0
2291.0,2009-11-23,35.39,36.08,35.03,35.96,170740832.0,4818945,3539,34.07853,35.4,0.0,1.8814706420898446
2292.0,2009-11-24,35.99,36.3,35.0,35.44,153095600.0,4303288,3596,33.928837,35.17,0.0,1.511163177490232
2295.0,2009-11-27,34.5,35.9,34.1,34.65,174027296.0,4984262,3493,33.82442,33.49,0.0,0.8255790710449205
2296.0,2009-11-30,34.85,36.25,34.65,35.99,138310816.0,3867355,3465,34.733425,34.47,0.0,1.2565748596191426
2310.0,2009-12-18,35.0,35.0,33.38,33.49,73925584.0,2176370,3514,36.61971,35.53,3.129709014892576,0.0
2312.0,2009-12-22,34.47,34.81,33.7,34.4,52813480.0,1536321,3447,36.293377,36.72,1.8933769226074233,0.0
2319.0,2009-12-31,36.68,37.76,36.17,37.61,149749216.0,4038927,3660,37.6647,35.86,0.0,-0.05469955444335994
2335.0,2010-01-25,35.66,35.99,35.02,35.52,62221876.0,1742939,3586,35.718956,34.74,0.0,-0.19895599365234062
2336.0,2010-01-26,35.75,35.83,33.93,34.15,80968480.0,2341000,3552,35.224873,34.31,1.0748725891113295,0.0
2337.0,2010-01-27,34.18,34.49,33.5,33.51,91052208.0,2699968,3415,34.872417,34.86,1.3624174499511739,0.0
2341.0,2010-02-02,34.65,35.11,33.9,34.15,48140632.0,1389124,3464,34.53768,34.73,0.38768157958984517,0.0
2342.0,2010-02-03,34.0,34.6,33.45,34.12,63521640.0,1871291,3415,34.3677,34.94,0.2476986694335963,0.0
2345.0,2010-02-08,33.48,34.1,33.4,33.47,26664798.0,789838,3391,33.760426,34.62,0.29042556762695426,0.0
2347.0,2010-02-10,33.39,34.1,33.39,34.01,51083444.0,1514717,3322,33.89766,34.83,-0.11234069824218551,0.0
2362.0,2010-03-10,34.85,34.89,34.48,34.83,42200972.0,1219460,3484,36.06816,34.08,0.0,-1.2381610107421892
2364.0,2010-03-12,34.5,34.58,33.68,34.0,48551376.0,1429019,3446,35.825893,34.18,1.8258934020996094,0.0
2368.0,2010-03-18,33.75,33.85,33.4,33.6,59824708.0,1779279,3374,35.37129,35.08,1.7712882995605455,0.0
2369.0,2010-03-19,33.61,33.75,33.3,33.52,30592330.0,914352,3360,34.876133,34.51,1.3561329650878875,0.0
2370.0,2010-03-22,33.56,33.63,32.95,33.38,88017224.0,2644300,3352,34.708675,34.86,1.3286753845214818,0.0
2372.0,2010-03-24,33.11,33.62,32.96,33.29,68243568.0,2053096,3312,34.426544,35.73,1.1365441894531259,0.0
2373.0,2010-03-25,33.34,33.34,32.7,32.98,36264752.0,1103046,3329,34.20068,35.74,1.2206797790527375,0.0
2384.0,2010-04-12,35.18,35.35,34.41,34.51,139647152.0,4019018,3508,34.782402,36.51,0.27240203857422074,0.0
2388.0,2010-04-16,35.73,36.0,35.1,35.74,76243272.0,2147597,3573,34.873398,36.13,-0.8666021728515645,0.0
2390.0,2010-04-20,35.06,37.1,34.18,36.85,255631056.0,7106327,3536,35.208874,35.0,0.0,1.6411262512207045
